,TOKEN,POS
13831,而,CCONJ
13832,耕,VERB
13833,孔子,PROPN
13834,過,VERB
13835,之,PRON
13836,使,VERB
13837,子路,PROPN
13838,問,VERB
13839,津,NOUN
13840,焉,PART
13841,長,VERB
13842,沮,PROPN
13843,曰,VERB
13844,夫,PART
13845,執,VERB
13846,輿,NOUN
13847,者,PART
13848,為,VERB
13849,誰,PRON
13850,子路,PROPN
13851,曰,VERB
13852,為,ADP
13853,孔丘,PROPN
13854,曰,VERB
13855,是,PRON
13856,魯,PROPN
13857,孔丘,PROPN
13858,與,ADP
13859,曰,VERB
13860,是,PRON
13861,也,PART
13862,曰,VERB
13863,是,PRON
13864,知,VERB
13865,津,NOUN
13866,矣,PART
13867,問,VERB
13868,於,ADP
13869,桀,PROPN
13870,溺,VERB
13871,桀溺,PROPN
13872,曰,VERB
13873,子,PRON
13874,為,AUX
13875,誰,PRON
13876,曰,VERB
13877,為,ADP
13878,仲,PROPN
13879,由,PROPN
13880,曰,VERB
13881,是,PRON
13882,魯,PROPN
13883,孔丘,PROPN
13884,之,SCONJ
13885,徒,NOUN
13886,與,PART
13887,對,ADV
13888,曰,VERB
13889,然,ADV
13890,曰,VERB
13891,滔,VERB
13892,滔,VERB
13893,者,PART
13894,天,NOUN
13895,下,NOUN
13896,皆,ADV
13897,是,PRON
13898,也,PART
13899,而,CCONJ
13900,誰,PRON
13901,以,VERB
13902,易,VERB
13903,之,PRON
13904,且,ADV
13905,而,CCONJ
13906,與,ADP
13907,其,PRON
13908,從,VERB
13909,辟,VERB
13910,人,NOUN
13911,之,SCONJ
13912,士,NOUN
13913,也,PART
13914,豈,ADV
13915,若,VERB
13916,從,VERB
13917,辟,VERB
13918,世,NOUN
13919,之,SCONJ
13920,士,NOUN
13921,哉,PART
13922,耰,VERB
13923,而,CCONJ
13924,不,ADV
13925,輟,VERB
13926,子路,PROPN
13927,行,VERB
13928,以,ADV
13929,告,VERB
13930,夫子,NOUN
13931,憮,ADV
13932,然,PART
13933,曰,VERB
13934,鳥,NOUN
13935,獸,NOUN
13936,不,ADV
13937,可,AUX
13938,與,ADP
13939,同,VERB
13940,群,NOUN
13941,吾,PRON
13942,非,ADV
13943,斯,PRON
13944,人,NOUN
13945,之,SCONJ
13946,徒,NOUN
13947,與,PART
13948,而,CCONJ
13949,誰,PRON
13950,與,ADP
13951,天,NOUN
13952,下,NOUN
13953,有,VERB
13954,道,NOUN
13955,丘,PROPN
13956,不,ADV
13957,與,ADP
13958,易,VERB
13959,也,PART
13960,子路,PROPN
13961,從,VERB
13962,而,CCONJ
13963,後,NOUN
13964,遇,VERB
13965,丈,NOUN
13966,人,NOUN
13967,以,VERB
13968,杖,VERB
13969,荷,NOUN
13970,蓧,NOUN
13971,子路,PROPN
13972,問,ADV
13973,曰,VERB
13974,子,PRON
13975,見,VERB
13976,夫子,NOUN
13977,乎,PART
13978,丈,NOUN
13979,人,NOUN
13980,曰,VERB
13981,四,NUM
13982,禮,NOUN
13983,不,ADV
13984,勤,VERB
13985,五,NUM
13986,穀,NOUN
13987,不,ADV
13988,分,VERB
13989,孰,PRON
13990,為,ADP
13991,夫子,NOUN
13992,植,VERB
13993,其,PRON
13994,杖,NOUN
13995,而,CCONJ
13996,芸,VERB
13997,子路,PROPN
13998,拱,VERB
13999,而,CCONJ
14000,立,VERB
14001,止,VERB
14002,子路,PROPN
14003,宿,VERB
14004,殺,VERB
14005,雞,NOUN
14006,為,VERB
14007,黍,NOUN
14008,而,CCONJ
14009,食,VERB
14010,之,PRON
14011,見,VERB
14012,其,PRON
14013,二,NUM
14014,子,NOUN
14015,焉,PART
14016,明,VERB
14017,日,NOUN
14018,子路,PROPN
14019,行,VERB
14020,以,ADV
14021,告,VERB
14022,子,NOUN
14023,曰,VERB
14024,隱,VERB
14025,者,PART
14026,也,PART
14027,使,VERB
14028,子路,PROPN
14029,反,ADV
14030,見,VERB
14031,之,PRON
14032,至,ADV
14033,則,ADV
14034,行,VERB
14035,矣,PART
14036,子路,PROPN
14037,曰,VERB
14038,不,ADV
14039,士,NOUN
14040,無,VERB
14041,義,NOUN
14042,長,VERB
14043,幼,NOUN
14044,之,SCONJ
14045,節,NOUN
14046,不,ADV
14047,可,AUX
14048,廢,VERB
14049,也,PART
14050,君,NOUN
14051,臣,NOUN
14052,之,SCONJ
14053,義,NOUN
14054,如,VERB
14055,之,PRON
14056,何,PRON
14057,其,PRON
14058,廢,VERB
14059,之,PRON
14060,欲,AUX
14061,潔,VERB
14062,其,PRON
14063,身,NOUN
14064,而,CCONJ
14065,亂,VERB
14066,大,VERB
14067,倫,NOUN
14068,君子,NOUN
14069,之,SCONJ
14070,仕,VERB
14071,也,PART
14072,行,VERB
14073,其,PRON
14074,義,NOUN
14075,也,PART
14076,道,NOUN
14077,之,SCONJ
14078,不,ADV
14079,行,VERB
14080,已,ADV
14081,知,VERB
14082,之,PRON
14083,矣,PART
14084,逸,VERB
14085,民,NOUN
14086,伯夷,PROPN
14087,叔齊,PROPN
14088,虞,PROPN
14089,仲夷,PROPN
14090,逸,VERB
14091,朱,PROPN
14092,張,PROPN
14093,柳下,PROPN
14094,惠,PROPN
14095,少連,PROPN
14096,子,NOUN
14097,曰,VERB
14098,不,ADV
14099,降,VERB
14100,其,PRON
14101,志,NOUN
14102,不,ADV
14103,辱,VERB
14104,其,PRON
14105,身,NOUN
14106,伯夷,PROPN
14107,叔,PROPN
14108,齊,PROPN
14109,與,ADP
14110,謂,VERB
14111,柳下,PROPN
14112,惠,PROPN
14113,少連,PROPN
14114,降,VERB
14115,志,NOUN
14116,辱,VERB
14117,身,NOUN
14118,矣,PART
14119,言,VERB
14120,中,NOUN
14121,倫,NOUN
14122,行,VERB
14123,中,NOUN
14124,慮,VERB
14125,其,PRON
14126,斯,PRON
14127,而,PART
14128,已,PART
14129,矣,PART
14130,謂,VERB
14131,虞仲,PROPN
14132,夷,PROPN
14133,逸,ADV
14134,隱,VERB
14135,居,VERB
14136,放,VERB
14137,言,NOUN
14138,身,NOUN
14139,中,NOUN
14140,清,VERB
14141,廢,VERB
14142,中,NOUN
14143,權,NOUN
14144,我,PRON
14145,則,ADV
14146,異,VERB
14147,於,ADP
14148,是,PRON
14149,無,VERB
14150,可,VERB
14151,無,VERB
14152,不,ADV
14153,可,VERB
14154,大,VERB
14155,師,NOUN
14156,摯,PROPN
14157,適,VERB
14158,齊,PROPN
14159,亞,NUM
14160,飯,VERB
14161,干,NOUN
14162,適,VERB
14163,楚,PROPN
14164,三,NUM
14165,飯,NOUN
14166,繚,VERB
14167,適,VERB
14168,蔡,PROPN
14169,四,NUM
14170,飯,NOUN
14171,缺,ADV
14172,適,VERB
14173,秦,PROPN
14174,鼓,NOUN
14175,方叔,PROPN
14176,入,VERB
14177,於,ADP
14178,河,NOUN
14179,播,VERB
14180,上兆,PROPN
14181,下,NOUN
14182,鼓,NOUN
14183,武,PROPN
14184,入,VERB
14185,文,PROPN
14186,漢,PROPN
14187,少,PROPN
14188,師陽,PROPN
14189,擊,VERB
14190,磬,NOUN
14191,襄,PROPN
14192,入,VERB
14193,於,ADP
14194,海,NOUN
14195,周,PROPN
14196,公,NOUN
14197,謂,VERB
14198,魯,PROPN
14199,公,NOUN
14200,曰,VERB
14201,君子,NOUN
14202,不,ADV
14203,施,VERB
14204,其,PRON
14205,親,NOUN
14206,不,ADV
14207,使,VERB
14208,大,VERB
14209,臣,NOUN
14210,怨,VERB
14211,乎,PART
14212,不,ADV
14213,以,VERB
14214,故,NOUN
14215,舊,NOUN
14216,無,VERB
14217,大,VERB
14218,故,NOUN
14219,則,ADV
14220,不,ADV
14221,棄,VERB
14222,也,PART
14223,無,VERB
14224,求,VERB
14225,備,VERB
14226,於,ADP
14227,一,NUM
14228,人,NOUN
14229,周,PROPN
14230,有,VERB
14231,八,NUM
14232,士,NOUN
14233,伯達,PROPN
14234,伯适,PROPN
14235,仲突,PROPN
14236,仲忽,PROPN
14237,叔夜,PROPN
14238,叔夏,PROPN
14239,季隨,PROPN
14240,季騧,PROPN
14241,子,NOUN
14242,張,PROPN
14243,第,NOUN
14244,十九,NUM
14245,子張,PROPN
14246,曰,VERB
14247,士,NOUN
14248,見,VERB
14249,危,VERB
14250,致,VERB
14251,命,NOUN
14252,見,VERB
14253,得,VERB
14254,思,VERB
14255,義,NOUN
14256,祭,NOUN
14257,思,VERB
14258,敬,VERB
14259,喪,NOUN
14260,思,VERB
14261,哀,VERB
14262,其,PRON
14263,可,VERB
14264,已,PART
14265,矣,PART
14266,子張,PROPN
14267,曰,VERB
14268,執,VERB
14269,德,NOUN
14270,不,ADV
14271,弘,VERB
14272,信,VERB
14273,道,NOUN
14274,不,ADV
14275,篤,VERB
14276,焉,PART
14277,能,AUX
14278,為,VERB
14279,有,VERB
14280,焉,PART
14281,能,AUX
14282,為,VERB
14283,亡,VERB
14284,子夏,PROPN
14285,之,SCONJ
14286,門,NOUN
14287,人,NOUN
14288,問,VERB
14289,交,VERB
14290,於,ADP
14291,子張,PROPN
14292,子張,PROPN
14293,曰,VERB
14294,子夏,PROPN
14295,云,VERB
14296,何,PRON
14297,對,ADV
14298,曰,VERB
14299,子夏,PROPN
14300,曰,VERB
14301,可,VERB
14302,者,PART
14303,與,VERB
14304,之,PRON
14305,其,PRON
14306,不,ADV
14307,可,VERB
14308,者,PART
14309,拒,VERB
14310,之,PRON
14311,子張,PROPN
14312,曰,VERB
14313,異,VERB
14314,乎,PART
14315,吾,PRON
14316,所,PART
14317,聞,VERB
14318,君子,NOUN
14319,尊,VERB
14320,賢,NOUN
14321,而,CCONJ
14322,容,VERB
14323,眾,NOUN
14324,嘉,VERB
14325,善,VERB
14326,而,CCONJ
14327,矜,VERB
14328,不,ADV
14329,能,AUX
14330,我,PRON
14331,之,SCONJ
14332,大,VERB
14333,賢,NOUN
14334,與,VERB
14335,於,ADP
14336,人,NOUN
14337,何,ADV
14338,所,PART
14339,不,ADV
14340,容,VERB
14341,我,PRON
14342,之,SCONJ
14343,不,ADV
14344,賢,VERB
14345,與,ADP
14346,人,NOUN
14347,將,ADV
14348,拒,VERB
14349,我,PRON
14350,如,VERB
14351,之,PRON
14352,何,PRON
14353,其,PRON
14354,拒,VERB
14355,人,NOUN
14356,也,PART
14357,子夏,PROPN
14358,曰,VERB
14359,雖,ADV
14360,小,VERB
14361,道,NOUN
14362,必,ADV
14363,有,VERB
14364,可,AUX
14365,觀,VERB
14366,者,PART
14367,焉,PART
14368,致,VERB
14369,遠,VERB
14370,恐,VERB
14371,泥,NOUN
14372,是,PRON
14373,以,VERB
14374,君子,NOUN
14375,不,ADV
14376,為,VERB
14377,也,PART
14378,子夏,PROPN
14379,曰,VERB
14380,日,NOUN
14381,知,VERB
14382,其,PRON
14383,所,PART
14384,亡,VERB
14385,月,NOUN
14386,無,ADV
14387,忘,VERB
14388,其,PRON
14389,所,PART
14390,能,AUX
14391,可,AUX
14392,謂,VERB
14393,好,VERB
14394,學,NOUN
14395,也,PART
14396,已,PART
14397,矣,PART
14398,子夏,PROPN
14399,曰,VERB
14400,博,ADV
14401,學,VERB
14402,而,CCONJ
14403,篤,VERB
14404,志,NOUN
14405,切,ADV
14406,問,VERB
14407,而,CCONJ
14408,近,VERB
14409,思,VERB
14410,仁,NOUN
14411,在,VERB
14412,其,PRON
14413,中,NOUN
14414,矣,PART
14415,子夏,PROPN
14416,曰,VERB
14417,百,NUM
14418,工,NOUN
14419,居,VERB
14420,肆,NOUN
14421,以,ADV
14422,成,VERB
14423,其,PRON
14424,事,NOUN
14425,君子,NOUN
14426,學,VERB
14427,以,ADV
14428,致,VERB
14429,其,PRON
14430,道,NOUN
14431,子夏,PROPN
14432,曰,VERB
14433,小,VERB
14434,人,NOUN
14435,之,SCONJ
14436,過,NOUN
14437,也,PART
14438,必,ADV
14439,文,VERB
14440,子夏,PROPN
14441,曰,VERB
14442,君子,NOUN
14443,有,VERB
14444,三,NUM
14445,變,VERB
14446,望,VERB
14447,之,PRON
14448,儼,VERB
14449,然,PART
14450,即,VERB
14451,之,PRON
14452,也,PART
14453,溫,PROPN
14454,聽,VERB
14455,其,PRON
14456,言,NOUN
14457,也,PART
14458,厲,VERB
14459,子夏,PROPN
14460,曰,VERB
14461,君子,NOUN
14462,信,VERB
14463,而,CCONJ
14464,後,NOUN
14465,勞,VERB
14466,其,PRON
14467,民,NOUN
14468,未,ADV
14469,信,VERB
14470,則,ADV
14471,以,ADV
14472,為,VERB
14473,厲,VERB
14474,己,PRON
14475,也,PART
14476,信,VERB
14477,而,CCONJ
14478,後,NOUN
14479,諫,VERB
14480,未,ADV
14481,信,VERB
14482,則,ADV
14483,以,ADV
14484,為,VERB
14485,謗,VERB
14486,己,PRON
14487,也,PART
14488,子夏,PROPN
14489,曰,VERB
14490,大,VERB
14491,德,NOUN
14492,不,ADV
14493,踰,VERB
14494,閑,VERB
14495,小,VERB
14496,德,NOUN
14497,出,VERB
14498,入,VERB
14499,可,VERB
14500,也,PART
14501,子游,PROPN
14502,曰,VERB
14503,子夏,PROPN
14504,之,SCONJ
14505,門,NOUN
14506,人,NOUN
14507,小,VERB
14508,子,NOUN
14509,當,ADV
14510,洒,VERB
14511,掃,VERB
14512,應,AUX
14513,對,VERB
14514,進,VERB
14515,退,VERB
14516,則,ADV
14517,可,VERB
14518,矣,PART
14519,抑,VERB
14520,末,NOUN
14521,也,PART
14522,本,VERB
14523,之,PRON
14524,則,ADV
14525,無,VERB
14526,如,VERB
14527,之,PRON
14528,何,PRON
14529,子夏,PROPN
14530,聞,VERB
14531,之,PRON
14532,曰,VERB
14533,噫,INTJ
14534,言,VERB
14535,游,VERB
14536,過,VERB
14537,矣,PART
14538,君子,NOUN
14539,之,SCONJ
14540,道,NOUN
14541,孰,PRON
14542,先,NOUN
14543,傳,VERB
14544,焉,PART
14545,孰,PRON
14546,後,NOUN
14547,倦,VERB
14548,焉,PART
14549,譬,VERB
14550,諸,PRON
14551,草,NOUN
14552,木,NOUN
14553,區,VERB
14554,以,ADV
14555,別,VERB
14556,矣,PART
14557,君子,NOUN
14558,之,SCONJ
14559,道,NOUN
14560,焉,ADV
14561,可,AUX
14562,誣,VERB
14563,也,PART
14564,有,VERB
14565,始,ADV
14566,有,VERB
14567,卒,NOUN
14568,者,PART
14569,其,PRON
14570,惟,ADV
14571,聖,NOUN
14572,人,NOUN
14573,乎,PART
14574,子夏,PROPN
14575,曰,VERB
14576,仕,VERB
14577,而,CCONJ
14578,優,VERB
14579,則,ADV
14580,學,VERB
14581,學,VERB
14582,而,CCONJ
14583,優,VERB
14584,則,ADV
14585,仕,VERB
14586,子游,PROPN
14587,曰,VERB
14588,喪,NOUN
14589,致,VERB
14590,乎,ADP
14591,哀,VERB
14592,而,CCONJ
14593,止,VERB
14594,子游,PROPN
14595,曰,VERB
14596,吾,PRON
14597,友,VERB
14598,張,VERB
14599,也,PART
14600,為,VERB
14601,難,ADV
14602,能,NOUN
14603,也,PART
14604,然,ADV
14605,而,CCONJ
14606,未,ADV
14607,仁,VERB
14608,曾子,PROPN
14609,曰,VERB
14610,堂,NOUN
14611,堂,NOUN
14612,乎,PART
14613,張,VERB
14614,也,PART
14615,難,ADV
14616,與,ADP
14617,並,ADV
14618,為,VERB
14619,仁,NOUN
14620,矣,PART
14621,曾子,PROPN
14622,曰,VERB
14623,吾,PRON
14624,聞,VERB
14625,諸,PRON
14626,夫子,NOUN
14627,人,NOUN
14628,未,ADV
14629,有,VERB
14630,自,PRON
14631,致,VERB
14632,者,PART
14633,也,PART
14634,必,ADV
14635,也,PART
14636,親,VERB
14637,喪,NOUN
14638,乎,PART
14639,曾子,PROPN
14640,曰,VERB
14641,吾,PRON
14642,聞,VERB
14643,諸,PRON
14644,夫子,NOUN
14645,孟,PROPN
14646,莊子,PROPN
14647,之,SCONJ
14648,孝,NOUN
14649,也,PART
14650,其,PRON
14651,他,PRON
14652,可,AUX
14653,能,AUX
14654,也,PART
14655,其,PRON
14656,不,ADV
14657,改,VERB
14658,父,NOUN
14659,之,SCONJ
14660,臣,NOUN
14661,與,ADP
14662,父,NOUN
14663,之,SCONJ
14664,政,NOUN
14665,是,PRON
14666,難,ADV
14667,能,NOUN
14668,也,PART
14669,孟,PROPN
14670,氏,NOUN
14671,使,VERB
14672,陽,PROPN
14673,膚,PROPN
14674,為,ADP
14675,士,NOUN
14676,師,NOUN
14677,問,VERB
14678,於,ADP
14679,曾子,PROPN
14680,曾子,PROPN
14681,曰,VERB
14682,上,NOUN
14683,失,VERB
14684,其,PRON
14685,道,NOUN
14686,民,NOUN
14687,散,VERB
14688,久,VERB
14689,矣,PART
14690,如,ADV
14691,得,VERB
14692,其,PRON
14693,情,NOUN
14694,則,ADV
14695,哀,VERB
14696,矜,VERB
14697,而,CCONJ
14698,勿,ADV
14699,喜,VERB
14700,子貢,PROPN
14701,曰,VERB
14702,紂,PROPN
14703,之,SCONJ
14704,不,ADV
14705,善,VERB
14706,不,ADV
14707,如,VERB
14708,是,PRON
14709,之,PRON
14710,甚,VERB
14711,也,PART
14712,是,PRON
14713,以,VERB
14714,君子,NOUN
14715,惡,VERB
14716,居,VERB
14717,下,NOUN
14718,流,VERB
14719,天,NOUN
14720,下,NOUN
14721,之,SCONJ
14722,惡,NOUN
14723,皆,ADV
14724,歸,VERB
14725,焉,PART
14726,子貢,PROPN
14727,曰,VERB
14728,君子,NOUN
14729,之,SCONJ
14730,過,VERB
14731,也,PART
14732,如,VERB
14733,日,NOUN
14734,月,NOUN
14735,之,SCONJ
14736,食,NOUN
14737,焉,PART
14738,過,VERB
14739,也,PART
14740,人,NOUN
14741,皆,ADV
14742,見,VERB
14743,之,PRON
14744,更,VERB
14745,也,PART
14746,人,NOUN
14747,皆,ADV
14748,仰,VERB
14749,之,PRON
14750,衛,PROPN
14751,公孫,PROPN
14752,朝,PROPN
14753,問,VERB
14754,於,ADP
14755,子貢,PROPN
14756,曰,VERB
14757,仲尼,PROPN
14758,焉,ADV
14759,學,VERB
14760,子貢,PROPN
14761,曰,VERB
14762,文,PROPN
14763,武,PROPN
14764,之,SCONJ
14765,道,NOUN
14766,未,ADV
14767,墜,VERB
14768,於,ADP
14769,地,NOUN
14770,在,VERB
14771,人,NOUN
14772,賢,VERB
14773,者,PART
14774,識,VERB
14775,其,PRON
14776,大,VERB
14777,者,PART
14778,不,ADV
14779,賢,VERB
14780,者,PART
14781,識,VERB
14782,其,PRON
14783,小,VERB
14784,者,PART
14785,莫,ADV
14786,不,ADV
14787,有,VERB
14788,文,PROPN
14789,武,PROPN
14790,之,SCONJ
14791,道,NOUN
14792,焉,PART
14793,夫子,NOUN
14794,焉,ADV
14795,不,ADV
14796,學,VERB
14797,而,CCONJ
14798,亦,ADV
14799,何,ADV
14800,常,NOUN
14801,師,NOUN
14802,之,PRON
14803,有,VERB
14804,叔孫,PROPN
14805,武叔,PROPN
14806,語,VERB
14807,大,VERB
14808,夫,NOUN
14809,於,ADP
14810,朝,NOUN
14811,曰,VERB
14812,子貢,PROPN
14813,賢,VERB
14814,於,ADP
14815,仲尼,PROPN
14816,子服,PROPN
14817,景,PROPN
14818,伯,NOUN
14819,以,ADV
14820,告,VERB
14821,子貢,PROPN
14822,子貢,PROPN
14823,曰,VERB
14824,譬,VERB
14825,之,PRON
14826,宮,NOUN
14827,牆,NOUN
14828,賜,VERB
14829,之,SCONJ
14830,牆,NOUN
14831,也,PART
14832,及,VERB
14833,肩,NOUN
14834,窺,VERB
14835,見,VERB
14836,屋,NOUN
14837,家,NOUN
14838,之,SCONJ
14839,好,NOUN
14840,夫子,NOUN
14841,之,SCONJ
14842,牆,NOUN
14843,數,NOUN
14844,仞,NOUN
14845,不,ADV
14846,得,VERB
14847,其,PRON
14848,門,NOUN
14849,而,CCONJ
14850,入,VERB
14851,不,ADV
14852,見,VERB
14853,宗,NOUN
14854,廟,NOUN
14855,之,SCONJ
14856,美,NOUN
14857,百,NUM
14858,官,NOUN
14859,之,SCONJ
14860,富,NOUN
14861,得,VERB
14862,其,PRON
14863,門,NOUN
14864,者,PART
14865,或,ADV
14866,寡,VERB
14867,矣,PART
14868,夫子,NOUN
14869,之,SCONJ
14870,云,VERB
14871,不,ADV
14872,亦,ADV
14873,宜,VERB
14874,乎,PART
14875,叔孫,PROPN
14876,武叔,PROPN
14877,毀,VERB
14878,仲尼,PROPN
14879,子貢,PROPN
14880,曰,VERB
14881,無,VERB
14882,以,ADV
14883,為,VERB
14884,也,PART
14885,仲尼,PROPN
14886,不,ADV
14887,可,AUX
14888,毀,VERB
14889,也,PART
14890,他,PRON
14891,人,NOUN
14892,之,SCONJ
14893,賢,VERB
14894,者,PART
14895,丘,NOUN
14896,陵,NOUN
14897,也,PART
14898,猶,ADV
14899,可,AUX
14900,踰,VERB
14901,也,PART
14902,仲尼,PROPN
14903,日,NOUN
14904,月,NOUN
14905,也,PART
14906,無,ADV
14907,得,VERB
14908,而,CCONJ
14909,踰,VERB
14910,焉,PART
14911,人,NOUN
14912,雖,ADV
14913,欲,AUX
14914,自,PRON
14915,絕,VERB
14916,其,PRON
14917,何,ADV
14918,傷,VERB
14919,於,ADP
14920,日,NOUN
14921,月,NOUN
14922,乎,PART
14923,多,ADV
14924,見,VERB
14925,其,PRON
14926,不,ADV
14927,知,VERB
14928,量,VERB
14929,也,PART
14930,陳,PROPN
14931,子禽,PROPN
14932,謂,VERB
14933,子貢,PROPN
14934,曰,VERB
14935,子,PRON
14936,為,VERB
14937,恭,VERB
14938,也,PART
14939,仲尼,PROPN
14940,豈,ADV
14941,賢,VERB
14942,於,ADP
14943,子,PRON
14944,乎,PART
14945,子貢,PROPN
14946,曰,VERB
14947,君子,NOUN
14948,一,NUM
14949,言,NOUN
14950,以,ADV
14951,為,VERB
14952,知,VERB
14953,一,NUM
14954,言,NOUN
14955,以,ADV
14956,為,VERB
14957,不,ADV
14958,知,VERB
14959,言,NOUN
14960,不,ADV
14961,可,AUX
14962,不,ADV
14963,慎,VERB
14964,也,PART
14965,夫子,NOUN
14966,之,SCONJ
14967,不,ADV
14968,可,AUX
14969,及,VERB
14970,也,PART
14971,猶,VERB
14972,天,NOUN
14973,之,SCONJ
14974,不,ADV
14975,可,AUX
14976,階,VERB
14977,而,CCONJ
14978,升,VERB
14979,也,PART
14980,夫子,NOUN
14981,之,SCONJ
14982,得,VERB
14983,邦,NOUN
14984,家,NOUN
14985,者,PART
14986,所,PART
14987,謂,VERB
14988,立,VERB
14989,之,PRON
14990,斯,ADV
14991,立,VERB
14992,道,NOUN
14993,之,SCONJ
14994,期,NOUN
14995,行,VERB
14996,綏,NOUN
14997,之,SCONJ
14998,期,NOUN
14999,來,VERB
15000,動,VERB
15001,之,SCONJ
15002,斯,ADV
15003,和,VERB
15004,其,PRON
15005,生,NOUN
15006,也,PART
15007,榮,VERB
15008,其,PRON
15009,死,VERB
15010,也,PART
15011,哀,VERB
15012,如,VERB
15013,之,PRON
15014,何,PRON
15015,其,PRON
15016,可,AUX
15017,及,VERB
15018,也,PART
15019,堯,PROPN
15020,曰,VERB
15021,第,NOUN
15022,二十,NUM
15023,堯,PROPN
15024,曰,VERB
15025,咨,INTJ
15026,爾,PRON
15027,舜,PROPN
15028,天,NOUN
15029,之,SCONJ
15030,曆,NOUN
15031,數,ADV
15032,在,VERB
15033,爾,PRON
15034,躬,NOUN
15035,允,PROPN
15036,執,VERB
15037,其,PRON
15038,中,NOUN
15039,四,NUM
15040,海,NOUN
15041,困,VERB
15042,窮,VERB
15043,天,NOUN
15044,祿,NOUN
15045,永,ADV
15046,終,VERB
15047,舜,PROPN
15048,亦,ADV
15049,以,ADV
15050,命,VERB
15051,禹,PROPN
15052,曰,VERB
15053,予,PRON
15054,小,VERB
15055,子,NOUN
15056,履,VERB
15057,敢,AUX
15058,用,VERB
15059,玄,NOUN
15060,牡,NOUN
15061,敢,AUX
15062,昭,ADV
15063,告,VERB
15064,于,ADP
15065,皇,VERB
15066,皇,VERB
15067,后,NOUN
15068,帝,NOUN
15069,有,VERB
15070,罪,NOUN
15071,不,ADV
15072,敢,AUX
15073,赦,VERB
15074,帝,NOUN
15075,臣,NOUN
15076,不,ADV
15077,蔽,VERB
15078,簡,VERB
15079,在,VERB
15080,帝,NOUN
15081,心,NOUN
15082,朕,PRON
15083,躬,NOUN
15084,有,VERB
15085,罪,NOUN
15086,無,ADV
15087,以,VERB
15088,萬,NUM
15089,方,NOUN
15090,萬,NUM
15091,方,NOUN
15092,有,VERB
15093,罪,NOUN
15094,罪,NOUN
15095,在,VERB
15096,朕,PRON
15097,躬,NOUN
15098,周,PROPN
15099,有,VERB
15100,大,ADV
15101,賚,VERB
15102,善,VERB
15103,人,NOUN
15104,是,PRON
15105,富,VERB
15106,雖,ADV
15107,有,VERB
15108,周,PROPN
15109,親,NOUN
15110,不,ADV
15111,如,VERB
15112,仁,VERB
15113,人,NOUN
15114,百,NUM
15115,姓,NOUN
15116,有,VERB
15117,過,NOUN
15118,在,VERB
15119,予,PRON
15120,一,NUM
15121,人,NOUN
15122,謹,VERB
15123,權,VERB
15124,量,VERB
15125,審,VERB
15126,法,NOUN
15127,度,VERB
15128,修,VERB
15129,廢,VERB
15130,官,NOUN
15131,四,NUM
15132,方,NOUN
15133,之,SCONJ
15134,政,NOUN
15135,行,VERB
15136,焉,PART
15137,興,VERB
15138,滅,VERB
15139,國,NOUN
15140,繼,VERB
15141,絕,VERB
15142,世,NOUN
15143,舉,VERB
15144,逸,VERB
15145,民,NOUN
15146,天,NOUN
15147,下,NOUN
15148,之,SCONJ
15149,民,NOUN
15150,歸,VERB
15151,心,NOUN
15152,焉,ADV
15153,所,PART
15154,重,VERB
15155,民,NOUN
15156,食,NOUN
15157,喪,NOUN
15158,祭,NOUN
15159,寬,VERB
15160,則,ADV
15161,得,VERB
15162,眾,NOUN
15163,信,NOUN
15164,則,ADV
15165,民,NOUN
15166,任,VERB
15167,焉,PART
15168,敏,ADV
15169,則,ADV
15170,有,VERB
15171,功,NOUN
15172,公,NOUN
15173,則,ADV
15174,說,VERB
15175,子張,PROPN
15176,問,VERB
15177,於,ADP
15178,孔子,PROPN
15179,曰,VERB
15180,何,PRON
15181,如,VERB
15182,斯,ADV
15183,可,AUX
15184,以,VERB
15185,從,VERB
15186,政,NOUN
15187,矣,PART
15188,子,NOUN
15189,曰,VERB
15190,尊,VERB
15191,五,NUM
15192,美,NOUN
15193,屏,NOUN
15194,四,NUM
15195,惡,NOUN
15196,斯,ADV
15197,可,AUX
15198,以,VERB
15199,從,VERB
15200,政,NOUN
15201,矣,PART
15202,子張,PROPN
15203,曰,VERB
15204,何,PRON
15205,謂,VERB
15206,五,NUM
15207,美,NOUN
15208,子,NOUN
15209,曰,VERB
15210,君子,NOUN
15211,惠,VERB
15212,而,CCONJ
15213,不,ADV
15214,費,VERB
15215,勞,VERB
15216,而,CCONJ
15217,不,ADV
15218,怨,VERB
15219,欲,VERB
15220,而,CCONJ
15221,不,ADV
15222,貪,VERB
15223,泰,VERB
15224,而,CCONJ
15225,不,ADV
15226,驕,VERB
15227,威,VERB
15228,而,CCONJ
15229,不,ADV
15230,猛,VERB
15231,子張,PROPN
15232,曰,VERB
15233,何,PRON
15234,謂,VERB
15235,惠,VERB
15236,而,CCONJ
15237,不,ADV
15238,費,VERB
15239,子,NOUN
15240,曰,VERB
15241,因,VERB
15242,民,NOUN
15243,之,SCONJ
15244,所,PART
15245,利,VERB
15246,而,CCONJ
15247,利,VERB
15248,之,PRON
15249,斯,PRON
15250,不,ADV
15251,亦,ADV
15252,惠,VERB
15253,而,CCONJ
15254,不,ADV
15255,費,VERB
15256,乎,PART
15257,擇,VERB
15258,可,AUX
15259,勞,VERB
15260,而,CCONJ
15261,勞,VERB
15262,之,PRON
